key,value,timestamp,sentence
Sad,0.2062,"01:22:14,800 --> 01:22:16,800","Sweet dreams, jellybean."
Neutral,0.4701,"01:22:14,800 --> 01:22:16,800","Sweet dreams, jellybean."
Happy,0.2414,"01:22:14,800 --> 01:22:16,800","Sweet dreams, jellybean."
Very Happy,0.0413,"01:22:14,800 --> 01:22:16,800","Sweet dreams, jellybean."
Very Sad,0.0410,"01:22:19,300 --> 01:22:21,300","[ Spits ]"
Sad,0.2465,"01:22:19,300 --> 01:22:21,300","[ Spits ]"
Neutral,0.4790,"01:22:19,300 --> 01:22:21,300","[ Spits ]"
Happy,0.1967,"01:22:19,300 --> 01:22:21,300","[ Spits ]"
Very Happy,0.0368,"01:22:19,300 --> 01:22:21,300","[ Spits ]"
Very Sad,0.0185,"01:22:24,500 --> 01:22:26,400","Butch?"
Sad,0.2084,"01:22:24,500 --> 01:22:26,400","Butch?"
Neutral,0.6845,"01:22:24,500 --> 01:22:26,400","Butch?"
Happy,0.0782,"01:22:24,500 --> 01:22:26,400","Butch?"
Very Happy,0.0104,"01:22:24,500 --> 01:22:26,400","Butch?"
Very Sad,0.0400,"01:22:32,300 --> 01:22:34,300","Never mind."
Sad,0.4775,"01:22:32,300 --> 01:22:34,300","Never mind."
Neutral,0.4384,"01:22:32,300 --> 01:22:34,300","Never mind."
Happy,0.0391,"01:22:32,300 --> 01:22:34,300","Never mind."
Very Happy,0.0050,"01:22:32,300 --> 01:22:34,300","Never mind."
Very Sad,0.0410,"01:22:35,900 --> 01:22:37,800","[ Brushing ]"
Sad,0.2465,"01:22:35,900 --> 01:22:37,800","[ Brushing ]"
Neutral,0.4790,"01:22:35,900 --> 01:22:37,800","[ Brushing ]"
Happy,0.1967,"01:22:35,900 --> 01:22:37,800","[ Brushing ]"
Very Happy,0.0368,"01:22:35,900 --> 01:22:37,800","[ Brushing ]"
Very Sad,0.1100,"01:22:37,900 --> 01:22:41,200","[ Motorbike Engines Racing, Explosions On TV ]"
Sad,0.5640,"01:22:37,900 --> 01:22:41,200","[ Motorbike Engines Racing, Explosions On TV ]"
Neutral,0.2541,"01:22:37,900 --> 01:22:41,200","[ Motorbike Engines Racing, Explosions On TV ]"
Happy,0.0512,"01:22:37,900 --> 01:22:41,200","[ Motorbike Engines Racing, Explosions On TV ]"
Very Happy,0.0206,"01:22:37,900 --> 01:22:41,200","[ Motorbike Engines Racing, Explosions On TV ]"
Very Sad,0.0207,"01:22:41,200 --> 01:22:43,900","Aah!"
Sad,0.0804,"01:22:41,200 --> 01:22:43,900","Aah!"
Neutral,0.4557,"01:22:41,200 --> 01:22:43,900","Aah!"
Happy,0.3660,"01:22:41,200 --> 01:22:43,900","Aah!"
Very Happy,0.0772,"01:22:41,200 --> 01:22:43,900","Aah!"
Very Sad,0.0410,"01:22:41,200 --> 01:22:43,900","[ Panting ]"
Sad,0.2465,"01:22:41,200 --> 01:22:43,900","[ Panting ]"
Neutral,0.4790,"01:22:41,200 --> 01:22:43,900","[ Panting ]"
Happy,0.1967,"01:22:41,200 --> 01:22:43,900","[ Panting ]"
Very Happy,0.0368,"01:22:41,200 --> 01:22:43,900","[ Panting ]"
Very Sad,0.0207,"01:22:43,900 --> 01:22:48,000","Merde!"
Sad,0.0804,"01:22:43,900 --> 01:22:48,000","Merde!"
Neutral,0.4557,"01:22:43,900 --> 01:22:48,000","Merde!"
Happy,0.3660,"01:22:43,900 --> 01:22:48,000","Merde!"
Very Happy,0.0772,"01:22:43,900 --> 01:22:48,000","Merde!"
Very Sad,0.0658,"01:22:43,900 --> 01:22:48,000","You startled me."
Sad,0.4571,"01:22:43,900 --> 01:22:48,000","You startled me."
Neutral,0.3881,"01:22:43,900 --> 01:22:48,000","You startled me."
Happy,0.0747,"01:22:43,900 --> 01:22:48,000","You startled me."
Very Happy,0.0143,"01:22:43,900 --> 01:22:48,000","You startled me."
Very Sad,0.0657,"01:22:43,900 --> 01:22:48,000","Did you have a bad dream?"
Sad,0.7000,"01:22:43,900 --> 01:22:48,000","Did you have a bad dream?"
Neutral,0.2232,"01:22:43,900 --> 01:22:48,000","Did you have a bad dream?"
Happy,0.0092,"01:22:43,900 --> 01:22:48,000","Did you have a bad dream?"
Very Happy,0.0020,"01:22:43,900 --> 01:22:48,000","Did you have a bad dream?"
Very Sad,0.0865,"01:22:48,100 --> 01:22:51,200","- [ Yawns ] - [ Motorcycle Engines, Explosions Continue ]"
Sad,0.6527,"01:22:48,100 --> 01:22:51,200","- [ Yawns ] - [ Motorcycle Engines, Explosions Continue ]"
Neutral,0.2358,"01:22:48,100 --> 01:22:51,200","- [ Yawns ] - [ Motorcycle Engines, Explosions Continue ]"
Happy,0.0186,"01:22:48,100 --> 01:22:51,200","- [ Yawns ] - [ Motorcycle Engines, Explosions Continue ]"
Very Happy,0.0064,"01:22:48,100 --> 01:22:51,200","- [ Yawns ] - [ Motorcycle Engines, Explosions Continue ]"
Very Sad,0.0609,"01:22:51,200 --> 01:22:53,800","[ Panting Continues ]"
Sad,0.3667,"01:22:51,200 --> 01:22:53,800","[ Panting Continues ]"
Neutral,0.3759,"01:22:51,200 --> 01:22:53,800","[ Panting Continues ]"
Happy,0.1604,"01:22:51,200 --> 01:22:53,800","[ Panting Continues ]"
Very Happy,0.0361,"01:22:51,200 --> 01:22:53,800","[ Panting Continues ]"
Very Sad,0.0496,"01:22:58,500 --> 01:23:02,700","- What is this you're watching?"
Sad,0.3729,"01:22:58,500 --> 01:23:02,700","- What is this you're watching?"
Neutral,0.4464,"01:22:58,500 --> 01:23:02,700","- What is this you're watching?"
Happy,0.1127,"01:22:58,500 --> 01:23:02,700","- What is this you're watching?"
Very Happy,0.0184,"01:22:58,500 --> 01:23:02,700","- What is this you're watching?"
Very Sad,0.0306,"01:22:58,500 --> 01:23:02,700","- A motorcycle movie."
Sad,0.2315,"01:22:58,500 --> 01:23:02,700","- A motorcycle movie."
Neutral,0.5777,"01:22:58,500 --> 01:23:02,700","- A motorcycle movie."
Happy,0.1449,"01:22:58,500 --> 01:23:02,700","- A motorcycle movie."
Very Happy,0.0154,"01:22:58,500 --> 01:23:02,700","- A motorcycle movie."
Very Sad,0.1212,"01:23:02,800 --> 01:23:04,700","I'm not sure the name."
Sad,0.6299,"01:23:02,800 --> 01:23:04,700","I'm not sure the name."
Neutral,0.2012,"01:23:02,800 --> 01:23:04,700","I'm not sure the name."
Happy,0.0355,"01:23:02,800 --> 01:23:04,700","I'm not sure the name."
Very Happy,0.0122,"01:23:02,800 --> 01:23:04,700","I'm not sure the name."
Very Sad,0.0094,"01:23:06,600 --> 01:23:09,700","- Are you watching it?"
Sad,0.1379,"01:23:06,600 --> 01:23:09,700","- Are you watching it?"
Neutral,0.8183,"01:23:06,600 --> 01:23:09,700","- Are you watching it?"
Happy,0.0318,"01:23:06,600 --> 01:23:09,700","- Are you watching it?"
Very Happy,0.0025,"01:23:06,600 --> 01:23:09,700","- Are you watching it?"
Very Sad,0.0072,"01:23:06,600 --> 01:23:09,700","- In a way."
Sad,0.0665,"01:23:06,600 --> 01:23:09,700","- In a way."
Neutral,0.7909,"01:23:06,600 --> 01:23:09,700","- In a way."
Happy,0.1296,"01:23:06,600 --> 01:23:09,700","- In a way."
Very Happy,0.0057,"01:23:06,600 --> 01:23:09,700","- In a way."
Very Sad,0.0640,"01:23:11,500 --> 01:23:15,600","It's a little early in the morning for explosions and war."
Sad,0.3220,"01:23:11,500 --> 01:23:15,600","It's a little early in the morning for explosions and war."
Neutral,0.4356,"01:23:11,500 --> 01:23:15,600","It's a little early in the morning for explosions and war."
Happy,0.1495,"01:23:11,500 --> 01:23:15,600","It's a little early in the morning for explosions and war."
Very Happy,0.0289,"01:23:11,500 --> 01:23:15,600","It's a little early in the morning for explosions and war."
Very Sad,0.0060,"01:23:18,500 --> 01:23:22,900","- What was it about?"
Sad,0.0797,"01:23:18,500 --> 01:23:22,900","- What was it about?"
Neutral,0.8761,"01:23:18,500 --> 01:23:22,900","- What was it about?"
Happy,0.0360,"01:23:18,500 --> 01:23:22,900","- What was it about?"
Very Happy,0.0023,"01:23:18,500 --> 01:23:22,900","- What was it about?"
Very Sad,0.0135,"01:23:18,500 --> 01:23:22,900","- How should I know?"
Sad,0.2149,"01:23:18,500 --> 01:23:22,900","- How should I know?"
Neutral,0.7404,"01:23:18,500 --> 01:23:22,900","- How should I know?"
Happy,0.0286,"01:23:18,500 --> 01:23:22,900","- How should I know?"
Very Happy,0.0027,"01:23:18,500 --> 01:23:22,900","- How should I know?"
Very Sad,0.0181,"01:23:18,500 --> 01:23:22,900","You were the one watching it."
Sad,0.1450,"01:23:18,500 --> 01:23:22,900","You were the one watching it."
Neutral,0.6837,"01:23:18,500 --> 01:23:22,900","You were the one watching it."
Happy,0.1410,"01:23:18,500 --> 01:23:22,900","You were the one watching it."
Very Happy,0.0122,"01:23:18,500 --> 01:23:22,900","You were the one watching it."
Very Sad,0.0245,"01:23:23,000 --> 01:23:27,000","- No, imbecile, what was your dream about?"
Sad,0.3572,"01:23:23,000 --> 01:23:27,000","- No, imbecile, what was your dream about?"
Neutral,0.6084,"01:23:23,000 --> 01:23:27,000","- No, imbecile, what was your dream about?"
Happy,0.0079,"01:23:23,000 --> 01:23:27,000","- No, imbecile, what was your dream about?"
Very Happy,0.0020,"01:23:23,000 --> 01:23:27,000","- No, imbecile, what was your dream about?"
Very Sad,0.0423,"01:23:23,000 --> 01:23:27,000","- I don't know."
Sad,0.3890,"01:23:23,000 --> 01:23:27,000","- I don't know."
Neutral,0.4832,"01:23:23,000 --> 01:23:27,000","- I don't know."
Happy,0.0762,"01:23:23,000 --> 01:23:27,000","- I don't know."
Very Happy,0.0093,"01:23:23,000 --> 01:23:27,000","- I don't know."
Very Sad,0.0396,"01:23:27,100 --> 01:23:29,000","I don't remember."
Sad,0.3039,"01:23:27,100 --> 01:23:29,000","I don't remember."
Neutral,0.5292,"01:23:27,100 --> 01:23:29,000","I don't remember."
Happy,0.1129,"01:23:27,100 --> 01:23:29,000","I don't remember."
Very Happy,0.0145,"01:23:27,100 --> 01:23:29,000","I don't remember."
Very Sad,0.0156,"01:23:29,100 --> 01:23:32,000","It's really rare that I remember my dreams."
Sad,0.0269,"01:23:29,100 --> 01:23:32,000","It's really rare that I remember my dreams."
Neutral,0.1268,"01:23:29,100 --> 01:23:32,000","It's really rare that I remember my dreams."
Happy,0.5689,"01:23:29,100 --> 01:23:32,000","It's really rare that I remember my dreams."
Very Happy,0.2617,"01:23:29,100 --> 01:23:32,000","It's really rare that I remember my dreams."
Very Sad,0.0421,"01:23:32,100 --> 01:23:35,000","Well, let's look at the grumpy man in the morning."
Sad,0.3157,"01:23:32,100 --> 01:23:35,000","Well, let's look at the grumpy man in the morning."
Neutral,0.4007,"01:23:32,100 --> 01:23:35,000","Well, let's look at the grumpy man in the morning."
Happy,0.2198,"01:23:32,100 --> 01:23:35,000","Well, let's look at the grumpy man in the morning."
Very Happy,0.0217,"01:23:32,100 --> 01:23:35,000","Well, let's look at the grumpy man in the morning."
Very Sad,0.0559,"01:23:35,100 --> 01:23:37,000","[ Both Moaning ]"
Sad,0.3134,"01:23:35,100 --> 01:23:37,000","[ Both Moaning ]"
Neutral,0.3921,"01:23:35,100 --> 01:23:37,000","[ Both Moaning ]"
Happy,0.1963,"01:23:35,100 --> 01:23:37,000","[ Both Moaning ]"
Very Happy,0.0423,"01:23:35,100 --> 01:23:37,000","[ Both Moaning ]"
Very Sad,0.2580,"01:23:37,000 --> 01:23:40,100","[ Fabienne ] Why don't you get up and we'll get some breakfast."
Sad,0.6392,"01:23:37,000 --> 01:23:40,100","[ Fabienne ] Why don't you get up and we'll get some breakfast."
Neutral,0.0909,"01:23:37,000 --> 01:23:40,100","[ Fabienne ] Why don't you get up and we'll get some breakfast."
Happy,0.0055,"01:23:37,000 --> 01:23:40,100","[ Fabienne ] Why don't you get up and we'll get some breakfast."
Very Happy,0.0065,"01:23:37,000 --> 01:23:40,100","[ Fabienne ] Why don't you get up and we'll get some breakfast."
Very Sad,0.0474,"01:23:40,100 --> 01:23:42,700","One more kiss, and I'll get up."
Sad,0.2434,"01:23:40,100 --> 01:23:42,700","One more kiss, and I'll get up."
Neutral,0.2441,"01:23:40,100 --> 01:23:42,700","One more kiss, and I'll get up."
Happy,0.4032,"01:23:40,100 --> 01:23:42,700","One more kiss, and I'll get up."
Very Happy,0.0620,"01:23:40,100 --> 01:23:42,700","One more kiss, and I'll get up."
Very Sad,0.0410,"01:23:42,800 --> 01:23:44,800","[ Moans ]"
Sad,0.2465,"01:23:42,800 --> 01:23:44,800","[ Moans ]"
Neutral,0.4790,"01:23:42,800 --> 01:23:44,800","[ Moans ]"
Happy,0.1967,"01:23:42,800 --> 01:23:44,800","[ Moans ]"
Very Happy,0.0368,"01:23:42,800 --> 01:23:44,800","[ Moans ]"
Very Sad,0.0097,"01:23:44,900 --> 01:23:48,100","- Satisfied?"
Sad,0.1138,"01:23:44,900 --> 01:23:48,100","- Satisfied?"
Neutral,0.8389,"01:23:44,900 --> 01:23:48,100","- Satisfied?"
Happy,0.0345,"01:23:44,900 --> 01:23:48,100","- Satisfied?"
Very Happy,0.0032,"01:23:44,900 --> 01:23:48,100","- Satisfied?"
Very Sad,0.0484,"01:23:44,900 --> 01:23:48,100","- [ Exhaling ] Yep."
Sad,0.3716,"01:23:44,900 --> 01:23:48,100","- [ Exhaling ] Yep."
Neutral,0.4977,"01:23:44,900 --> 01:23:48,100","- [ Exhaling ] Yep."
Happy,0.0707,"01:23:44,900 --> 01:23:48,100","- [ Exhaling ] Yep."
Very Happy,0.0116,"01:23:44,900 --> 01:23:48,100","- [ Exhaling ] Yep."
Very Sad,0.1184,"01:23:48,200 --> 01:23:51,600","- [ Grunts ] Get up, lazy bones!"
Sad,0.6562,"01:23:48,200 --> 01:23:51,600","- [ Grunts ] Get up, lazy bones!"
Neutral,0.1979,"01:23:48,200 --> 01:23:51,600","- [ Grunts ] Get up, lazy bones!"
Happy,0.0194,"01:23:48,200 --> 01:23:51,600","- [ Grunts ] Get up, lazy bones!"
Very Happy,0.0080,"01:23:48,200 --> 01:23:51,600","- [ Grunts ] Get up, lazy bones!"
Very Sad,0.0137,"01:23:48,200 --> 01:23:51,600","- Ohh!"
Sad,0.0721,"01:23:48,200 --> 01:23:51,600","- Ohh!"
Neutral,0.5809,"01:23:48,200 --> 01:23:51,600","- Ohh!"
Happy,0.3063,"01:23:48,200 --> 01:23:51,600","- Ohh!"
Very Happy,0.0270,"01:23:48,200 --> 01:23:51,600","- Ohh!"
Very Sad,0.0183,"01:23:51,700 --> 01:23:54,700","- Ohh."
Sad,0.1278,"01:23:51,700 --> 01:23:54,700","- Ohh."
Neutral,0.6783,"01:23:51,700 --> 01:23:54,700","- Ohh."
Happy,0.1609,"01:23:51,700 --> 01:23:54,700","- Ohh."
Very Happy,0.0148,"01:23:51,700 --> 01:23:54,700","- Ohh."
Very Sad,0.0086,"01:23:51,700 --> 01:23:54,700","God."
Sad,0.0615,"01:23:51,700 --> 01:23:54,700","God."
Neutral,0.7134,"01:23:51,700 --> 01:23:54,700","God."
Happy,0.2053,"01:23:51,700 --> 01:23:54,700","God."
Very Happy,0.0112,"01:23:51,700 --> 01:23:54,700","God."
Very Sad,0.0267,"01:23:51,700 --> 01:23:54,700","- [ Giggles ]"
Sad,0.2322,"01:23:51,700 --> 01:23:54,700","- [ Giggles ]"
Neutral,0.6167,"01:23:51,700 --> 01:23:54,700","- [ Giggles ]"
Happy,0.1124,"01:23:51,700 --> 01:23:54,700","- [ Giggles ]"
Very Happy,0.0119,"01:23:51,700 --> 01:23:54,700","- [ Giggles ]"
Very Sad,0.0094,"01:23:56,000 --> 01:23:59,600","- What time is it?"
Sad,0.1041,"01:23:56,000 --> 01:23:59,600","- What time is it?"
Neutral,0.8083,"01:23:56,000 --> 01:23:59,600","- What time is it?"
Happy,0.0734,"01:23:56,000 --> 01:23:59,600","- What time is it?"
Very Happy,0.0048,"01:23:56,000 --> 01:23:59,600","- What time is it?"
Very Sad,0.0137,"01:23:56,000 --> 01:23:59,600","- Almost nine in the morning."
Sad,0.1635,"01:23:56,000 --> 01:23:59,600","- Almost nine in the morning."
Neutral,0.7841,"01:23:56,000 --> 01:23:59,600","- Almost nine in the morning."
Happy,0.0354,"01:23:56,000 --> 01:23:59,600","- Almost nine in the morning."
Very Happy,0.0033,"01:23:56,000 --> 01:23:59,600","- Almost nine in the morning."
Very Sad,0.0075,"01:23:59,600 --> 01:24:03,400","- What time does our train arrive?"
Sad,0.0983,"01:23:59,600 --> 01:24:03,400","- What time does our train arrive?"
Neutral,0.8536,"01:23:59,600 --> 01:24:03,400","- What time does our train arrive?"
Happy,0.0379,"01:23:59,600 --> 01:24:03,400","- What time does our train arrive?"
Very Happy,0.0027,"01:23:59,600 --> 01:24:03,400","- What time does our train arrive?"
Very Sad,0.0036,"01:23:59,600 --> 01:24:03,400","- Eleven."
Sad,0.0292,"01:23:59,600 --> 01:24:03,400","- Eleven."
Neutral,0.8810,"01:23:59,600 --> 01:24:03,400","- Eleven."
Happy,0.0822,"01:23:59,600 --> 01:24:03,400","- Eleven."
Very Happy,0.0041,"01:23:59,600 --> 01:24:03,400","- Eleven."
Very Sad,0.0462,"01:24:03,500 --> 01:24:07,900","- You know what I'm gonna have for breakfast?"
Sad,0.4950,"01:24:03,500 --> 01:24:07,900","- You know what I'm gonna have for breakfast?"
Neutral,0.4362,"01:24:03,500 --> 01:24:07,900","- You know what I'm gonna have for breakfast?"
Happy,0.0181,"01:24:03,500 --> 01:24:07,900","- You know what I'm gonna have for breakfast?"
Very Happy,0.0045,"01:24:03,500 --> 01:24:07,900","- You know what I'm gonna have for breakfast?"
Very Sad,0.0134,"01:24:03,500 --> 01:24:07,900","- What, Lemon Pie?"
Sad,0.1586,"01:24:03,500 --> 01:24:07,900","- What, Lemon Pie?"
Neutral,0.7838,"01:24:03,500 --> 01:24:07,900","- What, Lemon Pie?"
Happy,0.0404,"01:24:03,500 --> 01:24:07,900","- What, Lemon Pie?"
Very Happy,0.0039,"01:24:03,500 --> 01:24:07,900","- What, Lemon Pie?"
Very Sad,0.0462,"01:24:07,900 --> 01:24:12,100","I'm gonna order a big plate of blueberry pancakes..."
Sad,0.3304,"01:24:07,900 --> 01:24:12,100","I'm gonna order a big plate of blueberry pancakes..."
Neutral,0.5029,"01:24:07,900 --> 01:24:12,100","I'm gonna order a big plate of blueberry pancakes..."
Happy,0.1031,"01:24:07,900 --> 01:24:12,100","I'm gonna order a big plate of blueberry pancakes..."
Very Happy,0.0174,"01:24:07,900 --> 01:24:12,100","I'm gonna order a big plate of blueberry pancakes..."
Very Sad,0.0120,"01:24:12,100 --> 01:24:14,100","with maple syrup,"
Sad,0.0689,"01:24:12,100 --> 01:24:14,100","with maple syrup,"
Neutral,0.6178,"01:24:12,100 --> 01:24:14,100","with maple syrup,"
Happy,0.2774,"01:24:12,100 --> 01:24:14,100","with maple syrup,"
Very Happy,0.0239,"01:24:12,100 --> 01:24:14,100","with maple syrup,"
Very Sad,0.0443,"01:24:14,100 --> 01:24:17,600","eggs over easy and five sausages."
Sad,0.2420,"01:24:14,100 --> 01:24:17,600","eggs over easy and five sausages."
Neutral,0.4278,"01:24:14,100 --> 01:24:17,600","eggs over easy and five sausages."
Happy,0.2429,"01:24:14,100 --> 01:24:17,600","eggs over easy and five sausages."
Very Happy,0.0429,"01:24:14,100 --> 01:24:17,600","eggs over easy and five sausages."
Very Sad,0.0263,"01:24:17,600 --> 01:24:19,800","Anything to drink with that?"
Sad,0.2037,"01:24:17,600 --> 01:24:19,800","Anything to drink with that?"
Neutral,0.6104,"01:24:17,600 --> 01:24:19,800","Anything to drink with that?"
Happy,0.1389,"01:24:17,600 --> 01:24:19,800","Anything to drink with that?"
Very Happy,0.0208,"01:24:17,600 --> 01:24:19,800","Anything to drink with that?"
Very Sad,0.0184,"01:24:19,900 --> 01:24:23,600","Wow, that looks nice."
Sad,0.0515,"01:24:19,900 --> 01:24:23,600","Wow, that looks nice."
Neutral,0.1632,"01:24:19,900 --> 01:24:23,600","Wow, that looks nice."
Happy,0.6221,"01:24:19,900 --> 01:24:23,600","Wow, that looks nice."
Very Happy,0.1448,"01:24:19,900 --> 01:24:23,600","Wow, that looks nice."
Very Sad,0.0410,"01:24:19,900 --> 01:24:23,600","[ Giggles ]"
Sad,0.2465,"01:24:19,900 --> 01:24:23,600","[ Giggles ]"
Neutral,0.4790,"01:24:19,900 --> 01:24:23,600","[ Giggles ]"
Happy,0.1967,"01:24:19,900 --> 01:24:23,600","[ Giggles ]"
Very Happy,0.0368,"01:24:19,900 --> 01:24:23,600","[ Giggles ]"
Very Sad,0.0046,"01:24:23,600 --> 01:24:27,000","To drink- A tall glass of orange juice..."
Sad,0.0648,"01:24:23,600 --> 01:24:27,000","To drink- A tall glass of orange juice..."
Neutral,0.8984,"01:24:23,600 --> 01:24:27,000","To drink- A tall glass of orange juice..."
Happy,0.0310,"01:24:23,600 --> 01:24:27,000","To drink- A tall glass of orange juice..."
Very Happy,0.0013,"01:24:23,600 --> 01:24:27,000","To drink- A tall glass of orange juice..."
Very Sad,0.0050,"01:24:27,000 --> 01:24:29,500","and a black cup of coffee."
Sad,0.0404,"01:24:27,000 --> 01:24:29,500","and a black cup of coffee."
Neutral,0.7012,"01:24:27,000 --> 01:24:29,500","and a black cup of coffee."
Happy,0.2428,"01:24:27,000 --> 01:24:29,500","and a black cup of coffee."
Very Happy,0.0106,"01:24:27,000 --> 01:24:29,500","and a black cup of coffee."
Very Sad,0.0688,"01:24:29,500 --> 01:24:34,100","- After that, I'm going to have a slice of pie."
Sad,0.4896,"01:24:29,500 --> 01:24:34,100","- After that, I'm going to have a slice of pie."
Neutral,0.3097,"01:24:29,500 --> 01:24:34,100","- After that, I'm going to have a slice of pie."
Happy,0.1136,"01:24:29,500 --> 01:24:34,100","- After that, I'm going to have a slice of pie."
Very Happy,0.0182,"01:24:29,500 --> 01:24:34,100","- After that, I'm going to have a slice of pie."
Very Sad,0.0136,"01:24:29,500 --> 01:24:34,100","- Pie for breakfast?"
Sad,0.2019,"01:24:29,500 --> 01:24:34,100","- Pie for breakfast?"
Neutral,0.7658,"01:24:29,500 --> 01:24:34,100","- Pie for breakfast?"
Happy,0.0166,"01:24:29,500 --> 01:24:34,100","- Pie for breakfast?"
Very Happy,0.0022,"01:24:29,500 --> 01:24:34,100","- Pie for breakfast?"
Very Sad,0.0151,"01:24:34,200 --> 01:24:38,100","- [ Laughing ] - Any time of the day is a good time for pie."
Sad,0.0553,"01:24:34,200 --> 01:24:38,100","- [ Laughing ] - Any time of the day is a good time for pie."
Neutral,0.2194,"01:24:34,200 --> 01:24:38,100","- [ Laughing ] - Any time of the day is a good time for pie."
Happy,0.6272,"01:24:34,200 --> 01:24:38,100","- [ Laughing ] - Any time of the day is a good time for pie."
Very Happy,0.0830,"01:24:34,200 --> 01:24:38,100","- [ Laughing ] - Any time of the day is a good time for pie."
Very Sad,0.0552,"01:24:38,200 --> 01:24:41,100","Blueberry pie to go with the pancakes."
Sad,0.2977,"01:24:38,200 --> 01:24:41,100","Blueberry pie to go with the pancakes."
Neutral,0.3514,"01:24:38,200 --> 01:24:41,100","Blueberry pie to go with the pancakes."
